time,found,id,x,y,h,w,cam_x,cam_y,cam_z,rxy,rxz
2.6965628269999797,True,2,93,218,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1078934471324036,0.4689089901052828
2.7249094170001626,True,1,89,219,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1254002892526196,0.4841327320250004
2.725263672999972,True,2,85,214,6,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1250526615669638,0.4714307532394647
2.7962151639994772,True,1,80,212,6,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1424979130220232,0.47417989573534824
2.8251664299996264,True,1,85,219,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1396201908646217,0.4971504261008716
2.8254574519996822,True,2,78,214,6,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1464463585084634,0.49078537927848237
2.825753217000056,True,3,78,217,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1611231599177825,0.5115014007790436
2.9109958439994443,True,1,78,224,7,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1554573506353711,0.5626153218654479
2.9252724990001298,True,1,78,232,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.156887910634184,0.6114564611280732
2.925458488000004,True,2,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
2.9994372410001233,True,1,78,248,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1632240332308366,0.7000100093190734
3.0281004150001536,True,1,74,240,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.172787929263886,0.66942509841461
3.100469332999637,True,1,66,226,7,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1964511538539582,0.6219794553346982
3.1007523930002208,True,2,71,229,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1891447423341557,0.619313863414247
3.100909808000324,True,3,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
3.1010467850001078,True,4,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
3.122571052999774,True,1,64,224,7,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2036137868563195,0.6180657730572636
3.198420955000074,True,1,66,231,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2119384225862155,0.6542883681009587
3.198572694000177,True,2,67,224,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.20683713387954,0.6023102976216047
3.1986500279999746,True,3,60,224,8,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2189979302235088,0.644334555392335
3.198720530999708,True,4,60,229,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2308887475387738,0.6734946383081069
3.1987918120003087,True,5,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
3.198856625999724,True,6,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
3.2270975960000214,True,1,59,228,8,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2235792059353863,0.6761973265497918
3.2272905049994733,True,2,60,228,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2306990261476427,0.6667132414260126
3.2958734169997115,True,1,60,244,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2262241506039488,0.7622867346179918
3.296041812999647,True,2,62,244,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.229691490919269,0.7562168622514376
3.3199242020000383,True,1,60,254,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.228116478288463,0.8169818192061329
3.399033761999817,True,1,56,245,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2455613160518975,0.7908317758879824
3.4295106609997674,True,1,50,238,4,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2600540126652984,0.7789876322749038
3.4297091589996853,True,2,50,238,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2754642002237588,0.7918171318429118
3.5003145600003336,True,1,52,239,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.263795610321993,0.7789529309140187
3.5006209450002643,True,2,55,236,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.25535649760592,0.747455879423482
3.5007762630002617,True,3,46,234,7,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2752688335789164,0.7853676821391051
3.531011502000183,True,1,44,234,8,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.279437667443066,0.7984158748304798
3.626461771999857,True,1,45,256,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2991854152393036,0.9350253011967934
3.703154586999517,True,1,40,254,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3072511673724871,0.9491738782636441
3.718504651999865,True,1,38,248,7,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.314153556310606,0.932229638391191
3.795845243000258,True,1,32,242,8,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3294414684499443,0.9348526423025535
3.8267957130001378,True,1,30,242,8,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3376343719629311,0.950887227236079
3.8270328879998488,True,2,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
3.889827783000328,True,1,30,252,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3435657658120492,1.0073285633140563
3.925131340999542,True,1,30,258,8,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3449846271684684,1.0408501659062255
3.996356769999693,True,1,37,287,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3377100038051408,1.1168957892682465
3.9965997290000814,True,2,34,287,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.345935202924044,1.1308282732795
3.9967462479999085,True,3,32,280,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3451239573063414,1.1172048952127782
3.99687496200022,True,4,32,283,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3535807429693936,1.1350171414836785
3.997041970000282,True,5,34,280,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3406042228359307,1.1029651975194517
3.997197757000322,True,6,35,278,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3441103251803903,1.099190773368858
4.026064872999996,True,1,35,294,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.339731699509737,1.1487630287456898
4.026438480999786,True,2,37,295,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.335425226448544,1.139106073431855
4.0950293220003005,True,1,40,329,2,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3259094541893832,1.2032535822844932
4.0952223409994986,True,2,43,326,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.321030650162491,1.1885043464616785
4.095299872999931,True,3,40,326,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3293908653515474,1.2022199281412176
4.131516636000015,True,1,44,344,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3167012424456854,1.2183648251980874
4.325384257999758,True,1,46,366,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3129802077010402,1.2482821052219681
4.397439063000093,True,1,36,340,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.340819012920439,1.2465390494701256
4.397691936999763,True,2,39,338,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3398074063672305,1.2368338425235874
4.425236648999999,True,1,32,329,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.350948668040744,1.2417244918761963
4.42551104299946,True,2,36,328,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3501355780842763,1.2334049780880505
4.497124466000059,True,1,35,318,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3524359340931003,1.2194943907325264
4.4973149360002935,True,2,26,314,8,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3729855652125225,1.2483634009776352
4.526889183000094,True,1,30,317,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.372780356281994,1.2461595678415154
4.527128462999826,True,2,33,315,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3598994244143006,1.222607466034933
4.527291178999803,True,3,33,310,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3588791114480554,1.2105196481590368
4.527463595999507,True,4,25,310,8,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3763354820211142,1.2458582767292161
4.599902901999485,True,1,31,313,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3677963767070946,1.2306440413272408
4.600167229999897,True,2,24,306,9,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.379689824969523,1.2432230773510136
4.628410373999941,True,1,31,315,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3682059816022212,1.2352851194088292
4.628560033999747,True,2,24,310,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3964607978588863,1.2700750320393563
4.628648760000033,True,3,24,308,9,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3801013777620614,1.2478401983226415
4.628713027000231,True,4,24,313,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3930854159786104,1.272051446006357
4.628767964999497,True,5,26,310,4,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.384284968118159,1.2544332244606242
4.62882245199944,True,6,27,309,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.379689824969523,1.2432230773510136
4.694258607999473,True,1,26,320,6,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3865532732581427,1.277716035891597
4.694441738000023,True,2,29,319,7,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3696401408238026,1.2507478197723094
4.727446730999873,True,1,31,333,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.371895513369919,1.272827633153052
4.7277308350003295,True,2,26,327,7,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3754493848233105,1.273032055154728
4.79437822699947,True,1,34,334,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3596314762434654,1.2572579831306492
4.826122433999444,True,1,39,319,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3359677039829794,1.1952783206897408
4.826299729999846,True,2,39,317,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3355639327780118,1.1904178361011306
4.826383648000046,True,3,39,312,4,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3308631944714455,1.1768460477585792
4.895426574999874,True,1,52,276,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2674244552082807,0.9722837739338887
4.895602888999747,True,2,51,276,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2789235065723035,0.98259458656052
4.895697258999462,True,3,47,274,11,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.283494105823163,1.0011440273349994
4.895775625000169,True,4,49,281,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2840831724023631,1.0129656335074633
4.8958461459997125,True,5,48,280,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.287880245628014,1.0153809541798309
4.895916184999805,True,6,48,277,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2872898666680808,1.0034766560133184
4.940245198999946,True,1,50,266,2,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2771623544126807,0.9432520313281739
4.94057679100024,True,2,52,258,10,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2527301271028826,0.8870608462742625
4.940749442999731,True,3,55,260,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2562609931358073,0.8833267464980704
4.940894725999897,True,4,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
4.941029034999701,True,5,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
4.9870594739995795,True,1,66,239,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2134363196662843,0.7048114729403525
4.987286243000199,True,2,67,234,9,11,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1906164082691384,0.6690517704329603
4.98740123799962,True,3,71,237,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.18688308481107,0.664353934651199
4.987478248000116,True,4,72,232,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1857824832873176,0.6275137070176902
4.987558937999893,True,5,281,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6411843712535681,-0.15088834401226184
5.02083388400024,True,1,83,231,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1489309961327567,0.5795296210809914
5.021091667999826,True,2,74,224,9,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1592725050318766,0.5727939184519708
5.021264211000016,True,3,78,228,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.163100407057667,0.5830508637208753
5.091791865999767,True,1,96,214,7,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0801765853695804,0.4349549348613328
5.091977993,True,2,101,217,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.07697475124594,0.4382748145722283
5.092083847999675,True,3,105,212,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0692901287237884,0.3981190803242565
5.092175298000257,True,4,102,212,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0759822640329424,0.4027332451301151
5.127412185000139,True,1,108,212,8,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0404144522712075,0.40114630412627295
5.198943874999713,True,1,132,217,9,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9672015516558473,0.38072848503248174
5.19920800699947,True,2,135,221,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.973249386373366,0.3890356946548716
5.199316967999948,True,3,139,220,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9613472370332332,0.37731661464915245
5.237162624000121,True,1,155,224,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9193437444366624,0.3670992299102705
5.237431169000047,True,2,146,224,10,14,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9255313840350968,0.39198357995981886
5.29729154100005,True,1,176,246,12,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8527629547907143,0.4363823637945265
5.330303453999477,True,1,192,264,12,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8167791020458954,0.4727993749001379
5.396542820999457,True,1,233,316,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7465605491447286,0.5538391130659701
5.396711747000154,True,2,228,308,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7499820011704896,0.5412374289285824
5.396862228999453,True,3,225,308,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7619224506380246,0.5425759176917059
5.427832491000117,True,1,245,337,7,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7196418116888004,0.5874006586089574
5.428117163999559,True,2,245,336,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7249539497549009,0.5825242774783371
5.494351016999644,True,1,267,319,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6834775639824041,0.5107171681762236
5.494567368999924,True,2,258,310,10,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6901070243356076,0.5062278607820229
5.5266423339999164,True,1,269,308,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6791065390002751,0.48165661922945985
5.526866794999478,True,2,271,307,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.675616321170798,0.4768170283759702
5.5270417809997525,True,3,273,305,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6720734846899101,0.4695922961341777
5.527198887999475,True,4,266,300,8,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6753659461933662,0.46949347517750656
5.595177526000043,True,1,287,291,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6481311594164777,0.4204732911003594
5.595374409999749,True,2,290,289,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6402354066280946,0.4131570917444908
5.595494641000187,True,3,284,284,7,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6446753045055391,0.4088268993744874
5.595611126999756,True,4,288,282,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442900677078366,0.39665563344146226
5.629524107000179,True,1,292,280,10,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6306943015729822,0.3956191388723808
5.629683584000304,True,2,301,284,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6247123430474701,0.3920401060322653
5.629771849999997,True,3,294,280,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6363987441542942,0.38721811301200953
5.695252737999908,True,1,314,284,10,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.600627273292335,0.3866858660116736
5.695491845999641,True,2,317,290,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6007636622044388,0.391171923252728
5.695632414999636,True,3,319,289,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5993130325832194,0.38809907115362513
5.695770803999949,True,4,320,288,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5978685377511532,0.3850375915113936
5.695913769000072,True,5,317,284,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6017413064750886,0.37848174026685444
5.723550075000276,True,1,324,296,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5942399990413555,0.3980575286689344
5.723719249000169,True,2,325,293,7,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5875118325703091,0.39389770577433175
5.723818407999715,True,3,329,293,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5873151392949122,0.3873670213532025
5.797261370000342,True,1,346,322,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5660231339800391,0.43500305994997873
5.7974476409999625,True,2,348,318,8,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5597885108285157,0.4287328537660287
5.797605855999791,True,3,351,319,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5596681551073135,0.4247523463906468
5.7977758170000016,True,4,349,316,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5631127606886505,0.41922830327666327
5.8294196369997735,True,1,358,343,3,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5502566303744371,0.46352642121834253
5.829605486000219,True,2,356,343,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5561828940480916,0.4661171223882074
5.82971533699947,True,3,358,339,5,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5488989426039197,0.45697749261279696
5.829819880999821,True,4,363,341,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5466049819911716,0.45711882508489154
5.829930736000279,True,5,354,336,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5581900138757971,0.4544626749229078
5.830039139999826,True,6,356,334,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.5510346463662128,0.4511153573558025
