time,found,id,x,y,h,w,cam_x,cam_y,cam_z,rxy,rxz
5.9665371289993345,True,1,102,405,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1119170656980104,1.0914814486816453
5.966777035999257,True,2,100,396,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1173579578026158,1.081994975690817
5.966924695999296,True,3,96,395,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1312943818332306,1.0943845895897182
5.967054097999608,True,4,99,394,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1205217706315171,1.0817769353828746
5.967181352999432,True,5,91,383,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1470664905559587,1.0898864636485504
6.140847556999688,True,1,146,467,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9793835637104058,1.0597999057157226
6.1410955229994215,True,2,146,464,16,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9653133402326234,1.0541089583102785
6.141252914999313,True,3,153,468,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9561450339823012,1.0420477207199303
6.141403676999289,True,4,148,461,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9668031463553941,1.041883153417519
6.165776670000014,True,1,146,453,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9773268967586073,1.0385965822582985
6.165956337999887,True,2,153,451,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9537271081040645,1.0159274608377815
6.16604138799994,True,3,151,444,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.961283887391234,1.0108277261292953
6.166119775999505,True,4,147,444,12,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9680062644124375,1.025862683802798
6.166196369999852,True,5,149,453,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9656471910917144,1.0295517992296195
6.166265374999966,True,6,152,440,11,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9527338954066527,1.0045733568330384
6.16633302199989,True,7,152,447,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.956047140421163,1.0120977364606945
6.166387417999431,True,8,152,445,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9557622883541153,1.0088371363725832
6.166441861999374,True,9,149,440,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.963772699620016,1.008516348553568
6.166501348999191,True,10,152,438,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9576605441712822,0.9998347693841844
6.239515783999195,True,1,149,415,2,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9601815850643717,0.9642670784520957
6.239773466999395,True,2,158,411,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9339119476219211,0.9324773147466671
6.239926062999984,True,3,159,406,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.933222456266809,0.922708324558612
6.240069613999367,True,4,159,404,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9328090992145317,0.9167371566035863
6.240228299999217,True,5,148,400,16,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9475073024059185,0.9380393564176394
6.240350186999422,True,6,151,410,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9536739660147365,0.9492953868082287
6.240474005999204,True,7,153,406,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9473665848664812,0.9360756022919278
6.240614732999347,True,8,152,402,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.949665648294506,0.9308450277321443
6.240674420999312,True,9,153,401,4,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9439540935402982,0.9254210279708084
6.240733739999996,True,10,156,400,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9380117404705527,0.9160081316840882
6.240804811999624,True,11,152,400,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9521139498946999,0.9275245345021604
6.268111634999514,True,1,151,393,7,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9401405479548908,0.9084272000711662
6.268312667999453,True,2,154,396,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9404190796781029,0.912561754721908
6.268428191999192,True,3,156,395,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9373180715162599,0.9057381881051004
6.268540428999586,True,4,153,395,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9458205704484673,0.9138454342414677
6.268648260999726,True,5,151,384,10,13,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9363481211125609,0.8909469055665757
6.268764602999909,True,6,159,385,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9275523698820325,0.8764435507807685
6.340579130999686,True,1,158,358,14,14,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9110109692060452,0.8152669879796514
6.340910836999683,True,2,164,366,4,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9114108825719281,0.8224227490307714
6.341093940000064,True,3,169,365,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8977481303340554,0.8049688000576217
6.341245501999765,True,4,160,361,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9215236582842314,0.8184162570205041
6.341399534999255,True,5,166,359,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9049593627957554,0.7980149700751146
6.341631470999346,True,6,162,359,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9157760768234787,0.8082882785037557
6.341806770999938,True,7,164,358,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9102118863176529,0.80065926052027
6.3657637989999785,True,1,162,348,15,16,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.89631414194294,0.7780830832038351
6.366055277999294,True,2,171,359,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8916923738024336,0.7855058026090657
6.366202637999777,True,3,169,359,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8969655478075129,0.7904658158660446
6.366353205999985,True,4,173,358,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8863355656062302,0.7781553898614502
6.3665084259992,True,5,162,357,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9155076379217253,0.8033469377941892
6.366639788999237,True,6,164,353,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9095467410386271,0.7881784977787907
6.366782879999846,True,7,168,352,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8987032714147047,0.7755419741382951
6.366881020999244,True,8,173,350,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8853113748377699,0.7581896338768586
6.458412336000038,True,1,180,352,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8701681482769121,0.748966582893974
6.458698292999543,True,2,182,350,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.857511591516213,0.7349558702871977
6.45889027299927,True,3,189,349,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8473180106089663,0.7184892752811729
6.459047380999436,True,4,185,348,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8570235141203432,0.7248787442863728
6.459192088999771,True,5,188,347,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8470782323522081,0.7134357020026618
6.459339798999281,True,6,174,340,14,16,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8643805406347855,0.7291503980513045
6.486375141999815,True,1,195,352,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8333580345378505,0.7154095361096845
6.486570309999479,True,2,196,348,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8304055767107535,0.7008762840507348
6.486685367999598,True,3,195,344,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8300567124913698,0.6933240164939226
6.486799622000035,True,4,182,342,14,14,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8473180106089663,0.7184892752811729
6.486899535999328,True,5,185,345,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8543084703526665,0.717537754029163
6.487021679999998,True,6,182,344,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.861630920089875,0.7217316583761919
6.530344181999681,True,1,199,354,17,17,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8065773759933773,0.7120397443261494
6.53052814900002,True,2,201,359,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8132883577844733,0.715808564201672
6.530642003999674,True,3,206,355,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8059103006502348,0.6978234731720807
6.564059540000017,True,1,210,369,17,16,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7838963021718233,0.7242236094905828
6.56432491599935,True,2,210,373,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7989297539520587,0.7314308260548015
6.564474006999262,True,3,219,369,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7768240022173405,0.7051657096390191
6.564622493999195,True,4,214,367,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.791536130909066,0.7096532354534132
6.564793257000019,True,5,216,366,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7870587690011327,0.7034678028154226
6.634030679999341,True,1,233,419,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7567121618985139,0.7808435097950063
6.634278314999392,True,2,235,416,10,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7408367100723428,0.7698187812519856
6.634440928000004,True,3,239,422,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7430113709930596,0.7753460670320022
6.634587097999429,True,4,240,416,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7404479505705556,0.7623334240651813
6.634714950999296,True,5,231,416,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7585582328538508,0.7789491894330681
6.63484108800003,True,6,245,414,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7323358767264471,0.7495001096981818
6.634980093999729,True,7,235,414,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.752243612447574,0.7695416794158255
6.6351011309998285,True,8,239,412,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7400595215285729,0.754751437267536
6.635229425999569,True,9,236,412,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7480148094023262,0.7620321935001269
6.635357488999944,True,10,243,410,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.735844519359781,0.7454187137488602
6.635501437999665,True,11,235,408,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7496286399845997,0.7561645475501785
6.6355801939998855,True,12,239,406,5,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7415483010337555,0.7469368715960173
6.664932299999236,True,1,250,452,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7244026667289576,0.8066505331028336
6.665258198999254,True,2,257,441,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7122110654986116,0.7791900174584104
6.665547489999881,True,3,255,437,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.715471095255222,0.7739361174943785
6.665824238999448,True,4,253,434,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7189409008836017,0.7721110369967706
6.6660848019992045,True,5,242,431,21,16,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7252765424179235,0.7896439402112858
6.666360202999385,True,6,249,448,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7260286039985501,0.8033632674038151
6.66653430399947,True,7,245,443,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7332612260775432,0.801958358606848
6.666834279999421,True,8,246,442,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7312278574886407,0.7984399028403427
6.666969068999606,True,9,252,441,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7196822196549302,0.7861114760282093
6.6670469519995095,True,10,246,438,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7308472586085728,0.7914844860288861
6.667122248999476,True,11,247,433,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7284462222524192,0.7808879830138497
6.667217440999593,True,12,248,432,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7264345750785067,0.7773392002796529
6.667255495999598,True,13,244,431,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7359106069604295,0.782677063758565
8.965172067999447,True,1,177,188,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8574509075007436,0.19427621679846724
8.965393597000002,True,2,174,186,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8645662031064736,0.18314439931972346
9.144034185999772,True,1,92,141,3,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.091401422194861,-0.06625971927088076
9.144312877999255,True,2,94,141,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.091401422194861,-0.06625971927088076
9.168864366999514,True,1,85,141,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1259656785057732,-0.08743860123962088
9.169110679999903,True,2,79,140,4,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1403694459927074,-0.08576515386006628
9.1692686589995,True,3,79,141,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.1439564211240056,-0.08735496066838908
9.239951887999268,True,1,62,146,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2076298891358113,-0.07144542985656316
9.240196599999763,True,2,61,144,1,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2108631140679809,-0.10263641219387114
9.240350974999274,True,3,58,144,4,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2226832300927328,-0.08892643523463288
9.273430661999555,True,1,50,152,2,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2550192054686335,-0.02769087458473417
9.273759830999552,True,2,50,150,2,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2507216966681476,-0.04873047027466944
9.339437052999529,True,1,36,164,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3093543901663613,0.12968622369505756
9.339713867999308,True,2,37,165,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3093543901663613,0.12968622369505756
9.362405287999536,True,1,30,174,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3356022869319644,0.27025803937546167
9.543547448000027,True,1,0,172,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.461472041497817,0.4422724077969436
10.741132284999367,True,1,268,15,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.656781906664408,-0.33217583429886616
10.741371179999987,True,2,270,14,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6535625079830097,-0.32963937016381656
10.741531670999393,True,3,268,13,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6566227836670646,-0.3372120084878263
10.741666900999917,True,4,260,1,12,11,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6610177688484824,-0.3561948700898465
10.7715041069996,True,1,285,32,2,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6300827193160248,-0.26611583186718246
10.771769363999738,True,2,285,30,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6313679926468253,-0.27465219862817264
10.771932709999419,True,3,282,30,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.634476800402681,-0.2742969372350181
10.772095613999227,True,4,282,28,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6357775907034544,-0.2828950142115665
10.772261374999289,True,5,278,24,4,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6386963242794678,-0.29012361484853905
10.772410029999264,True,6,280,22,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6383929964767427,-0.30010162854020245
10.772552999999789,True,7,278,22,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.641485287904981,-0.30241391468785167
11.141326158999618,True,1,438,192,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.464364293313511,0.13654698936693185
11.23683464899932,True,1,472,140,8,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.4330940767253031,0.049796285584564566
11.272125211999992,True,1,485,130,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.4222135953391078,0.03050845917348981
11.272314225999253,True,2,485,131,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.4229428815193321,0.03040801100314306
11.272428001999288,True,3,489,128,3,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.4206552788998074,0.02568931383951619
11.342821929999445,True,1,516,117,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.40155950021173614,0.009430056244585242
11.343054404999748,True,2,516,112,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.4001416215745668,0.004953433286506558
11.343160432999866,True,3,519,112,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.3994523717466384,0.0035169345883539088
11.372786839999208,True,1,528,106,8,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.3910024014418645,0.0007201569637240435
11.432453276999695,True,1,561,107,9,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.37181867561748216,0.006576683752844629
11.432688287000019,True,2,562,108,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.3729100292385292,0.003396468973477122
11.45936508199975,True,1,578,115,7,9,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.36251402247660525,0.01860689495754368
11.542145411000092,True,1,615,146,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.3460222633756095,0.059565107907935524
11.542401852999319,True,2,612,140,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.3468991503788144,0.05274020160005909
11.566736433999722,True,1,624,163,6,12,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.33916493723344304,0.08638533495947652
13.040628129999277,True,1,190,156,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8199861718003083,0.05562380535497002
13.06275132799965,True,1,173,150,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8626311079615009,0.027012795148702168
13.062966944999971,True,2,164,148,3,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.875147856173249,0.021105737447955606
13.245204105000084,True,1,46,134,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.271025654359549,-0.25875924329395106
13.245492504999675,True,2,49,133,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.259002532571061,-0.25634915443359535
13.267685019000055,True,1,30,138,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3324379384246334,-0.27466523915008273
13.267932073999873,True,2,33,137,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3238643340848533,-0.29002127742614164
13.268057321000015,True,3,30,136,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3359304951164748,-0.3227702873527648
13.334392843999922,True,1,1,149,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.4562021290512208,-0.3454570317078913
14.76745662599933,True,1,9,229,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.443120994574089,1.1120919255912356
14.767660206999608,True,2,4,229,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.464504872565174,1.178908670204213
14.76777726599994,True,3,2,227,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.4726640915143545,1.1956376867934009
14.767885178999677,True,4,4,224,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.4593762791131404,1.1402188526194108
14.840703656999722,True,1,22,224,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3709857930791716,0.9063002655890077
14.866264515999319,True,1,32,220,5,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.3286995055360173,0.7781851272535182
14.942418599999655,True,1,52,218,5,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.248367228432322,0.6289381693336028
14.96861489999992,True,1,67,225,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2070235589248204,0.6092025454604454
14.968943588999537,True,2,62,220,6,10,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.2066507353083908,0.5953599368671794
15.034621333999894,True,1,86,230,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.127662681338907,0.5631045598827416
15.067983667999215,True,1,103,241,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0807891180901112,0.5651069001521309
15.130724463999286,True,1,116,234,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0368282173991625,0.4917376103970675
15.245121769999969,True,1,116,226,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0325192326145236,0.45334565435457913
15.270012652999867,True,1,118,230,2,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0267756360600346,0.46905083330473346
15.33225322599992,True,1,120,230,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.017307141795116,0.4619109181210416
15.369141582999873,True,1,120,222,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0130988892515365,0.4243664508372474
15.369420666999758,True,2,123,222,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0098303587160307,0.4171581219133823
15.434627062999425,True,1,124,218,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.000256111859136,0.4009465628495935
15.464264716999423,True,1,126,218,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9941378536563685,0.39707625825913595
15.540381471999353,True,1,132,226,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9829324600794378,0.41869923418143207
15.566696383999442,True,1,137,220,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9701465637977502,0.38246324030908996
15.566997027999605,True,2,132,218,6,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9790532731110352,0.3877866173742429
15.567173172999901,True,3,132,218,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9817509244662713,0.3797685534846126
15.646395101999587,True,1,136,214,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9635482926911251,0.3550590788849432
15.646722913999838,True,2,136,215,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9664784658654723,0.3566521602111921
15.666204647000086,True,1,138,214,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9577235728740462,0.3519263544393431
15.737557089999427,True,1,144,218,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9466375206256527,0.3598523717878601
15.76722799899926,True,1,146,214,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9350343656593285,0.34464981329719385
15.84075275899977,True,1,152,210,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9178606199653454,0.318402505224385
15.864686059999258,True,1,156,212,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9071416348898009,0.3178398565171477
15.864930964999985,True,2,158,210,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9093061275313575,0.3013464158048016
15.963470162999329,True,1,164,210,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.885719564992029,0.2998691348226224
16.040774490999866,True,1,170,208,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8700671175485876,0.28518114655062743
16.040966075999677,True,2,170,208,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8750298087016358,0.2830100246562697
16.16683821799961,True,1,184,206,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8400800709290356,0.2620317805838142
16.238372365999567,True,1,190,210,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8262990028966596,0.27246132021551855
16.270497443999375,True,1,192,210,1,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8191950094389862,0.26613477689582415
16.27079828999922,True,2,195,208,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.816658722934293,0.25777755311679357
16.362520367999423,True,1,200,206,3,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.8006663832810247,0.24878686734587516
16.43943227299951,True,1,204,206,2,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.791806613792318,0.24594609111009857
16.46500626499983,True,1,209,207,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7852618912783552,0.2438776085366083
16.465353216999574,True,2,208,204,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7850485334467906,0.2367335610850989
16.541080968999267,True,1,212,206,2,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.7745414359808366,0.24054268238142995
