time,found,id,x,y,h,w,cam_x,cam_y,cam_z,rxy,rxz
0.2814784469992446,True,1,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
1.1782525339995118,True,1,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
1.3899774689998594,True,1,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
1.5786227239996151,True,1,128,166,2,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9830712014228868,0.10669140174636128
1.6488639789995432,True,1,124,161,5,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9945787819257641,0.08442615525177607
1.6491383329994278,True,2,124,161,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9974829414169885,0.07866759876498639
1.680672806000075,True,1,127,159,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9909382745018648,0.06160495373100231
1.6809996909996698,True,2,122,159,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0003980329358164,0.07282969939168339
1.6811850839994804,True,3,124,158,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.9999444938729829,0.055375748513919375
1.746667742999307,True,1,120,157,1,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0090561049677615,0.0488887125357339
1.7469718659995124,True,2,123,154,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0025654822764658,0.03762381802605902
1.7471241189996363,True,3,121,154,2,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0087503700930045,0.037013417790155
1.7472848099996554,True,4,118,154,4,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0151378683067582,0.04240607881864957
1.7839995469994392,True,1,119,155,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0149838191332576,0.03638594438845968
1.7842622609996397,True,2,115,152,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.017964162286986,0.030004622673648843
1.8548908039992966,True,1,116,148,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.023335120934682,-0.007560447199989396
1.855148642000131,True,2,110,146,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0330310336587576,-0.0032530395042860323
1.885000098999626,True,1,108,145,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0391349575339321,-0.017210921195598826
1.9453649229999428,True,1,106,147,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0553955647079352,-0.02100789470281941
1.9455491339995206,True,2,104,142,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0516361445871902,-0.03979819739836123
1.981379303999347,True,1,102,140,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.058035731272893,-0.048279658298233
2.053104971999346,True,1,100,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.064481766090236,-0.057012584916819355
2.079601342999922,True,1,98,140,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0711386594182744,-0.05921513173949551
2.153775165999832,True,1,96,140,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.1540249290001157,True,2,101,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.070481059085884,-0.08631162169074144
2.1781086149994735,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.25673965399983,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.2772988589995293,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.346341884999674,True,1,96,138,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0810491081771407,-0.06960522653611666
2.3815168959999937,True,1,96,138,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0810491081771407,-0.06960522653611666
2.4530096499993306,True,1,96,138,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0810491081771407,-0.06960522653611666
2.480740715000138,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.554223453999839,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.5839786529995763,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.584199035999518,True,2,98,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0805505596472313,-0.09038797060266919
2.6448426749993814,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.645061366999471,True,2,101,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.070481059085884,-0.08631162169074144
2.6846380859997225,True,1,96,140,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.7603277859998343,True,1,96,138,6,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.7853600660000666,True,1,101,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.070481059085884,-0.08631162169074144
2.785670156999913,True,2,96,138,6,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.853504062999491,True,1,96,139,5,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.8869074009999167,True,1,96,138,6,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
2.950554829999419,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.976993094000136,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
2.9772663229996397,True,2,99,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0771818891818663,-0.08900761749926811
3.04664445599974,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
3.076246243999776,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
3.07649630800006,True,2,101,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.070481059085884,-0.08631162169074144
3.0766894700000194,True,3,99,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0771818891818663,-0.08900761749926811
3.156820690999666,True,1,99,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0771818891818663,-0.08900761749926811
3.15707471099995,True,2,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.1811197819997687,True,1,99,138,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0771818891818663,-0.08900761749926811
3.1814319489994887,True,2,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.2521062129999336,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.2524011249997784,True,2,99,141,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.074485384680003,-0.06034263786330934
3.2901126970000405,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.3548238220000712,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.3550004859998808,True,2,99,141,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.074485384680003,-0.06034263786330934
3.384481925999353,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.3847443949998706,True,2,99,141,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.074485384680003,-0.06034263786330934
3.454064474999541,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.4805672479997156,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.5492431729999225,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.549446467999587,True,2,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
3.582643258999269,True,1,96,138,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.077678641619892,-0.06838663859708227
3.656131627999457,True,1,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
3.6815257769994787,True,1,99,145,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0783413909839812,-0.04072724130358116
3.68175661999976,True,2,96,145,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.088496419593662,-0.04377252292527334
3.681871393999245,True,3,96,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0778442847369152,-0.061488188464997755
3.7568951269995523,True,1,103,143,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0646450397331553,-0.05031398251585756
3.7571706669996274,True,2,98,142,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.071632169708893,-0.03877738164642743
3.7867705359994943,True,1,100,144,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.065298429894052,-0.023428553958662997
3.855923413999335,True,1,102,150,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0563657238989628,0.018600860816535038
3.856223263999709,True,2,104,150,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0593333742845807,0.004786195435404155
3.883725454999876,True,1,109,154,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0467218996101402,0.026495172277021473
3.884015699999509,True,2,104,154,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.053730534789414,0.04536260499874894
3.9577361519995975,True,1,110,165,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.045233049479395,0.09757262365653424
3.9579608349995397,True,2,107,160,4,7,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0447539848816767,0.07831097996719062
3.9824659699997937,True,1,108,162,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0419945298061326,0.09745611991259874
3.982751038999595,True,2,110,161,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.044594355872898,0.07188622108315214
4.054136169999765,True,1,113,169,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0361860734171489,0.12230118213086809
4.054427570999906,True,2,110,163,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0355541189670727,0.0972282161708878
4.054612534999251,True,3,279,79,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,0.6442999684399545,-0.1523785283797181
4.086857118999433,True,1,113,169,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0361860734171489,0.12230118213086809
4.087132494999423,True,2,110,164,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0357120632086707,0.10350243043518446
4.087290940999992,True,3,112,162,1,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0318803695050114,0.07841366590081446
4.159182947999398,True,1,108,158,6,8,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0381343355044275,0.0720329087650777
4.182641636999506,True,1,108,155,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0407224251672755,0.04644473169575079
4.252807216999827,True,1,106,148,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0460821035263619,0.0006446653390041935
4.285725822999666,True,1,109,151,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0462420081536197,0.007101569013204335
4.2860258759992576,True,2,106,145,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0456025672187867,-0.018695682214010724
4.362184365999383,True,1,106,144,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0456025672187867,-0.018695682214010724
4.391219120999267,True,1,106,147,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0459222284948348,-0.005807531619443509
4.456127306999406,True,1,108,152,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0436372033130847,0.03333055364130394
4.4564262320000125,True,2,108,152,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0465619061954787,0.020027359265385184
4.479236327999388,True,1,108,159,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0507816461299282,0.05868746068668923
4.479458642999816,True,2,110,154,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0434777814675076,0.026908374962020247
4.47959786499996,True,3,107,154,6,5,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0472020574292864,0.045911808861461886
4.556835996999325,True,1,109,159,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0475223106214262,0.05886181486205027
4.557118158999401,True,2,106,154,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.047041975227032,0.039437938112011406
4.582053340999664,True,1,106,152,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0467218996101402,0.026495172277021473
4.582261622999795,True,2,106,153,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.053246770092972,0.02564985659547968
4.66152775899991,True,1,106,144,5,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.045442780974157,-0.02513058102809217
4.6804416919994765,True,1,106,140,4,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0448039319500535,-0.05079684092135191
4.754786589000105,True,1,106,136,6,6,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0443251059318341,-0.06995520186922864
4.79273643399938,True,1,108,138,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0412489829516707,-0.06250373076227764
4.858055343999695,True,1,112,148,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0330310336587576,-0.0032530395042860323
4.858266588999868,True,2,110,144,4,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.035761483183436,-0.022779876790125043
4.883985706999738,True,1,115,149,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0266586591702398,-0.0020306940715338517
4.884211515999596,True,2,110,146,6,4,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.036235521155776,-0.0038776366618547935
4.953718017000028,True,1,114,154,2,2,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0275967230315206,0.03507683252703798
4.953943165000055,True,2,114,152,1,1,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0303094479314607,0.01603578315080099
4.954077938999944,True,3,110,152,3,3,2.0096509441439089536,3.602839708174533976,0.34730273127770009355,1.0400870830373121,0.020943183964626116
